cohort,scope,outcome_id,adjustment,exposure_model,analysis_family,outcome_coding_status,n,people,parameters,matrix_rank,events,model_status,any_withdrawal_n,any_withdrawal_events,any_withdrawal_nonevents,warnings,term,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,loss_1_n,loss_1_events,loss_1_nonevents,loss_2plus_n,loss_2plus_events,loss_2plus_nonevents,alcohol_loss_n,alcohol_loss_events,alcohol_loss_nonevents,activity_loss_n,activity_loss_events,activity_loss_nonevents,work_loss_n,work_loss_events,work_loss_nonevents,standardized_estimate,standardized_standard_error,standardized_ci_low,standardized_ci_high,extended_loss_1_n,extended_loss_1_events,extended_loss_1_nonevents,extended_loss_2plus_n,extended_loss_2plus_events,extended_loss_2plus_nonevents,work_exit_retirement_n,work_exit_retirement_events,work_exit_retirement_nonevents,work_exit_no_retirement_n,work_exit_no_retirement_events,work_exit_no_retirement_nonevents
elsa,comparable_22_30_months,incident_heart_disease,basic,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,24929,7673,14,14,977.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,,,,4792.0,220.0,4572.0,342.0,11.0,331.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_heart_disease,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,24929,7673,15,15,977.0,PASS,,,,,alcohol_loss,risk_ratio,1.270038246366833,0.1502586362229116,0.9460550681054796,1.7049717311537094,0.1116312573372604,,,,,,,827.0,44.0,783.0,2569.0,127.0,2442.0,2087.0,71.0,2016.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_heart_disease,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,24929,7673,15,15,977.0,PASS,,,,,activity_loss,risk_ratio,1.1868128034353844,0.0934670607369093,0.9881500945526736,1.4254156713265131,0.0668880962803402,,,,,,,827.0,44.0,783.0,2569.0,127.0,2442.0,2087.0,71.0,2016.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_heart_disease,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,24929,7673,15,15,977.0,PASS,,,,,work_loss,risk_ratio,1.3238629781691678,0.1321603421298616,1.0217577726138416,1.715292246305537,0.0337680858265275,,,,,,,827.0,44.0,783.0,2569.0,127.0,2442.0,2087.0,71.0,2016.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_heart_disease,full,any_withdrawal,core,PASS_BASELINE_FREE_RISK_SET,22487,7020,18,18,891.0,PASS,4600.0,209.0,4391.0,,any_withdrawal,risk_ratio,1.2387070678229093,0.0806797556272237,1.0575328899793832,1.4509196020412596,0.0079707373739738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_heart_disease,full,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,22487,7020,19,19,891.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,,,,4295.0,201.0,4094.0,305.0,8.0,297.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_heart_disease,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,22487,7020,20,20,891.0,PASS,,,,,alcohol_loss,risk_ratio,1.2667497136943986,0.1559403810427777,0.933155718483608,1.719600282525653,0.1294403680519056,,,,,,,751.0,42.0,709.0,2276.0,109.0,2167.0,1885.0,66.0,1819.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_heart_disease,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,22487,7020,20,20,891.0,PASS,,,,,activity_loss,risk_ratio,1.0594749254327098,0.1014434671663023,0.8684440558273772,1.2925266861907865,0.569007658338456,,,,,,,751.0,42.0,709.0,2276.0,109.0,2167.0,1885.0,66.0,1819.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_heart_disease,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,22487,7020,20,20,891.0,PASS,,,,,work_loss,risk_ratio,1.3407865172943214,0.1383547179275716,1.0223318348847583,1.75843930866232,0.0340399542374352,,,,,,,751.0,42.0,709.0,2276.0,109.0,2167.0,1885.0,66.0,1819.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_hypertension,basic,any_withdrawal,core,PASS_BASELINE_FREE_RISK_SET,16909,5397,13,13,892.0,PASS,3367.0,191.0,3176.0,,any_withdrawal,risk_ratio,1.1509289634551538,0.0807803518316999,0.9823995598204688,1.3483693734166875,0.0818338096659989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_hypertension,basic,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,16909,5397,14,14,892.0,PASS,,,,,loss_1,risk_ratio,1.0849794481413135,0.0849874585384934,0.9185018934545248,1.2816308940437815,0.3372146286813418,3165.0,169.0,2996.0,202.0,22.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_hypertension,basic,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,16909,5397,14,14,892.0,PASS,,,,,loss_2plus,risk_ratio,2.3323273273696805,0.2061065631783141,1.5572246731625947,3.493234377636538,3.975868727023631e-05,3165.0,169.0,2996.0,202.0,22.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_hypertension,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,16909,5397,15,15,892.0,PASS,,,,,alcohol_loss,risk_ratio,1.3005403109987272,0.1593276257362141,0.9517083880196304,1.7772304224955289,0.0990852272677885,,,,,,,521.0,38.0,483.0,1548.0,105.0,1443.0,1505.0,70.0,1435.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_hypertension,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,16909,5397,15,15,892.0,PASS,,,,,activity_loss,risk_ratio,1.2605940825813011,0.1017706020196427,1.032637686302648,1.5388722125073175,0.0228735393565355,,,,,,,521.0,38.0,483.0,1548.0,105.0,1443.0,1505.0,70.0,1435.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_hypertension,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,16909,5397,15,15,892.0,PASS,,,,,work_loss,risk_ratio,1.065094396316974,0.1299144343194457,0.825666630416455,1.373951703114888,0.6273764525256005,,,,,,,521.0,38.0,483.0,1548.0,105.0,1443.0,1505.0,70.0,1435.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_hypertension,full,any_withdrawal,core,PASS_BASELINE_FREE_RISK_SET,15226,4927,18,18,813.0,PASS,3029.0,176.0,2853.0,,any_withdrawal,risk_ratio,1.1333289699266158,0.0855825924403044,0.95831427075308,1.340306195237567,0.1436210384552493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_hypertension,full,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,15226,4927,19,19,813.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,,,,2851.0,157.0,2694.0,178.0,19.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_hypertension,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,15226,4927,20,20,813.0,PASS,,,,,alcohol_loss,risk_ratio,1.2912603410080394,0.1643107444134124,0.9357336627140824,1.7818673568118344,0.1197786866538969,,,,,,,473.0,36.0,437.0,1373.0,95.0,1278.0,1366.0,64.0,1302.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_hypertension,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,15226,4927,20,20,813.0,PASS,,,,,activity_loss,risk_ratio,1.2330749124902751,0.1079057633941544,0.9980215283976256,1.5234879173940248,0.0521842535083321,,,,,,,473.0,36.0,437.0,1373.0,95.0,1278.0,1366.0,64.0,1302.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_hypertension,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,15226,4927,20,20,813.0,PASS,,,,,work_loss,risk_ratio,1.037820184984374,0.1373298610136413,0.7929151640880009,1.3583681901201003,0.7869167155777144,,,,,,,473.0,36.0,437.0,1373.0,95.0,1278.0,1366.0,64.0,1302.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_iadl,basic,any_withdrawal,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,28385,8672,13,13,1561.0,PASS,5676.0,452.0,5224.0,,any_withdrawal,risk_ratio,2.0336612271530075,0.0539822463661386,1.829484933409692,2.2606242398058147,1.7137983901561688e-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_iadl,basic,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,28385,8672,14,14,1561.0,PASS,,,,,loss_1,risk_ratio,1.9614627729302303,0.0552180453282619,1.760266340567913,2.185655727729183,3.087325783205047e-34,5305.0,414.0,4891.0,371.0,38.0,333.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_iadl,basic,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,28385,8672,14,14,1561.0,PASS,,,,,loss_2plus,risk_ratio,3.759913737426946,0.1630082069124535,2.7316499399153917,5.1752426642667615,4.483968616455053e-16,5305.0,414.0,4891.0,371.0,38.0,333.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_iadl,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,28385,8672,15,15,1561.0,PASS,,,,,alcohol_loss,risk_ratio,1.9454732044792693,0.088195625776687,1.636639395143919,2.312583945233709,4.4957080022609366e-14,,,,,,,877.0,120.0,757.0,2822.0,307.0,2515.0,2354.0,63.0,2291.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_iadl,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,28385,8672,15,15,1561.0,PASS,,,,,activity_loss,risk_ratio,2.052283638449244,0.0617049495215955,1.818503053166428,2.3161182629375543,2.255440402194279e-31,,,,,,,877.0,120.0,757.0,2822.0,307.0,2515.0,2354.0,63.0,2291.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_iadl,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,28385,8672,15,15,1561.0,PASS,,,,,work_loss,risk_ratio,1.5488740281493685,0.1346937595013667,1.1895003154229091,2.0168222941771288,0.0011608923684284,,,,,,,877.0,120.0,757.0,2822.0,307.0,2515.0,2354.0,63.0,2291.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_iadl,full,any_withdrawal,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,25533,7910,18,18,1402.0,PASS,5076.0,407.0,4669.0,,any_withdrawal,risk_ratio,1.7575494393836506,0.05759363200133,1.5699425563246203,1.9675751953048333,1.2262479508280606e-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_iadl,full,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,25533,7910,19,19,1402.0,PASS,,,,,loss_1,risk_ratio,1.7117126877559543,0.0587359771588291,1.5255790474484685,1.9205562178669624,5.639546814483532e-20,4747.0,373.0,4374.0,329.0,34.0,295.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_iadl,full,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,25533,7910,19,19,1402.0,PASS,,,,,loss_2plus,risk_ratio,2.742009258665779,0.1747133355953013,1.9469403953942723,3.86175909257164,7.768511693254363e-09,4747.0,373.0,4374.0,329.0,34.0,295.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_iadl,full,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,25533,7910,20,20,1402.0,PASS,,,,,alcohol_loss,risk_ratio,1.673758630798971,0.0912026764187966,1.3997838243212006,2.0013575707181546,1.6274947877490877e-08,,,,,,,801.0,111.0,690.0,2490.0,278.0,2212.0,2120.0,52.0,2068.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_iadl,full,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,25533,7910,20,20,1402.0,PASS,,,,,activity_loss,risk_ratio,1.8035761367393215,0.0650422641666823,1.58770716567313,2.048795238406845,1.2176684006315827e-19,,,,,,,801.0,111.0,690.0,2490.0,278.0,2212.0,2120.0,52.0,2068.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,incident_any_iadl,full,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,25533,7910,20,20,1402.0,PASS,,,,,work_loss,risk_ratio,1.2669713587567146,0.1483904130375594,0.9472326270290486,1.6946380203820923,0.1107927513869535,,,,,,,801.0,111.0,690.0,2490.0,278.0,2212.0,2120.0,52.0,2068.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,iadl_count_increase,basic,any_withdrawal,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,30572,9117,14,14,1917.0,PASS,6414.0,581.0,5833.0,,any_withdrawal,risk_ratio,1.8863229389984784,0.0486164406868289,1.7148796896268332,2.074906042514355,6.045338307063948e-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,iadl_count_increase,basic,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,30572,9117,15,15,1917.0,PASS,,,,,loss_1,risk_ratio,1.8233115702549016,0.0497070419371702,1.6540558784283668,2.0098868034520097,1.284948335171002e-33,5977.0,533.0,5444.0,437.0,48.0,389.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,iadl_count_increase,basic,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,30572,9117,15,15,1917.0,PASS,,,,,loss_2plus,risk_ratio,3.4234397040862907,0.1421438527672027,2.591013145307696,4.523303723386794,4.8117137990237565e-18,5977.0,533.0,5444.0,437.0,48.0,389.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,iadl_count_increase,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,30572,9117,16,16,1917.0,PASS,,,,,alcohol_loss,risk_ratio,1.7238740046913303,0.0769596326398618,1.4825090822939817,2.004535162410039,1.4826747270546876e-12,,,,,,,1104.0,166.0,938.0,3330.0,392.0,2938.0,2425.0,71.0,2354.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,iadl_count_increase,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,30572,9117,16,16,1917.0,PASS,,,,,activity_loss,risk_ratio,1.9560381003345568,0.0550361976478417,1.7560238636276635,2.1788343138209663,3.490940778224149e-34,,,,,,,1104.0,166.0,938.0,3330.0,392.0,2938.0,2425.0,71.0,2354.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,iadl_count_increase,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,30572,9117,16,16,1917.0,PASS,,,,,work_loss,risk_ratio,1.5084720488789838,0.1264076683382749,1.1774402152995336,1.93257194096287,0.0011453380062849,,,,,,,1104.0,166.0,938.0,3330.0,392.0,2938.0,2425.0,71.0,2354.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,iadl_count_increase,full,any_withdrawal,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,27476,8310,19,19,1717.0,PASS,5733.0,521.0,5212.0,,any_withdrawal,risk_ratio,1.68354407666105,0.0513951242367895,1.522218101353314,1.861967516705182,3.8548564424136275e-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,iadl_count_increase,full,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,27476,8310,20,20,1717.0,PASS,,,,,loss_1,risk_ratio,1.6401653383204904,0.0524949088562199,1.4798029278824554,1.8179058078209545,4.2757274380046876e-21,5344.0,477.0,4867.0,389.0,44.0,345.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,iadl_count_increase,full,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,27476,8310,20,20,1717.0,PASS,,,,,loss_2plus,risk_ratio,2.6323496988101893,0.1489972398928844,1.965698484366145,3.525090440846777,8.251750379683424e-11,5344.0,477.0,4867.0,389.0,44.0,345.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,iadl_count_increase,full,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,27476,8310,21,21,1717.0,PASS,,,,,alcohol_loss,risk_ratio,1.4994225502552174,0.079695016691373,1.282589017525413,1.7529137966202126,3.717579944850212e-07,,,,,,,1000.0,149.0,851.0,2943.0,356.0,2587.0,2187.0,60.0,2127.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,iadl_count_increase,full,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,27476,8310,21,21,1717.0,PASS,,,,,activity_loss,risk_ratio,1.7837902547379754,0.0579299630359644,1.5923323303480683,1.9982685851782196,1.6799190840483186e-23,,,,,,,1000.0,149.0,851.0,2943.0,356.0,2587.0,2187.0,60.0,2127.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,iadl_count_increase,full,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,27476,8310,21,21,1717.0,PASS,,,,,work_loss,risk_ratio,1.2870028323462548,0.1378556280068635,0.9822828901416444,1.6862517988361114,0.0672062043411923,,,,,,,1000.0,149.0,851.0,2943.0,356.0,2587.0,2187.0,60.0,2127.0,,,,,,,,,,,,,,,,
elsa,comparable_22_30_months,word_recall_change,basic,any_withdrawal,core,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,30059,9000,14,14,,PASS,6268.0,,,,any_withdrawal,mean_difference,-0.3109429101193844,0.0405978785406036,-0.390513289907699,-0.2313725303310697,1.872513888535286e-14,,,,,,,,,,,,,,,,-0.1013200383533969,0.0132287261646236,-0.1272478651974019,-0.0753922115093919,,,,,,,,,,,,
elsa,comparable_22_30_months,word_recall_change,basic,score_categorical,core,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,30059,9000,15,15,,PASS,,,,,loss_1,mean_difference,-0.2759944274759401,0.0413374087934161,-0.357014259925245,-0.1949745950266352,2.4450548944102295e-11,5840.0,,,428.0,,,,,,,,,,,,-0.0899321549619819,0.0134697004114707,-0.1163322826510088,-0.063532027272955,,,,,,,,,,,,
elsa,comparable_22_30_months,word_recall_change,basic,score_categorical,core,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,30059,9000,15,15,,PASS,,,,,loss_2plus,mean_difference,-0.8268145309167076,0.142328050242082,-1.1057723833809958,-0.5478566784524195,6.2765688081963875e-09,5840.0,,,428.0,,,,,,,,,,,,-0.2694156298706496,0.0463772706821173,-0.3603134101088649,-0.1785178496324343,,,,,,,,,,,,
elsa,comparable_22_30_months,word_recall_change,basic,mutually_adjusted_components,core,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,30059,9000,16,16,,PASS,,,,,alcohol_loss,mean_difference,-0.5291807938222607,0.0915963792377828,-0.7087063982425874,-0.3496551894019339,7.590378792613638e-09,,,,,,,1070.0,,,3244.0,,,2390.0,,,-0.1724323552042617,0.0298464713469146,-0.230930364109821,-0.1139343462987023,,,,,,,,,,,,
elsa,comparable_22_30_months,word_recall_change,basic,mutually_adjusted_components,core,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,30059,9000,16,16,,PASS,,,,,activity_loss,mean_difference,-0.2967032746770562,0.0533556609815741,-0.4012784485722706,-0.1921281007818419,2.6845097191639683e-08,,,,,,,1070.0,,,3244.0,,,2390.0,,,-0.0966800856090133,0.0173858204869451,-0.1307556676051044,-0.0626045036129221,,,,,,,,,,,,
elsa,comparable_22_30_months,word_recall_change,basic,mutually_adjusted_components,core,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,30059,9000,16,16,,PASS,,,,,work_loss,mean_difference,-0.2070732215989202,0.0611692744269809,-0.32696279643625,-0.0871836467615905,0.000711137284676,,,,,,,1070.0,,,3244.0,,,2390.0,,,-0.0674743371582542,0.0199318686141183,-0.1065400817865104,-0.0284085925299979,,,,,,,,,,,,
elsa,comparable_22_30_months,word_recall_change,full,any_withdrawal,core,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27020,8207,19,19,,PASS,5602.0,,,,any_withdrawal,mean_difference,-0.1789364377229969,0.0430558963359445,-0.2633244438635383,-0.0945484315824554,3.239951061838126e-05,,,,,,,,,,,,,,,,-0.0582613777781241,0.0140189213215896,-0.0857379586705405,-0.0307847968857078,,,,,,,,,,,,
elsa,comparable_22_30_months,word_recall_change,full,score_categorical,core,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27020,8207,20,20,,PASS,,,,,loss_1,mean_difference,-0.1514437750161585,0.043703890144169,-0.2371018256830248,-0.0657857243492922,0.0005297897393845,5221.0,,,381.0,,,,,,,,,,,,-0.0493098169419278,0.0142299069237356,-0.0771999220158069,-0.0214197118680488,,,,,,,,,,,,
elsa,comparable_22_30_months,word_recall_change,full,score_categorical,core,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27020,8207,20,20,,PASS,,,,,loss_2plus,mean_difference,-0.6065046163051289,0.1501652455845769,-0.900823089380512,-0.3121861432297458,5.369908964983369e-05,5221.0,,,381.0,,,,,,,,,,,,-0.1974767969251241,0.0488935300907883,-0.2933063549800947,-0.1016472388701534,,,,,,,,,,,,
elsa,comparable_22_30_months,word_recall_change,full,mutually_adjusted_components,core,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27020,8207,21,21,,PASS,,,,,alcohol_loss,mean_difference,-0.3506871307892968,0.09657605798137,-0.5399727262016341,-0.1614015353769596,0.0002821047674022,,,,,,,970.0,,,2865.0,,,2156.0,,,-0.1141830902013973,0.031444988343207,-0.1758141348483648,-0.0525520455544297,,,,,,,,,,,,
elsa,comparable_22_30_months,word_recall_change,full,mutually_adjusted_components,core,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27020,8207,21,21,,PASS,,,,,activity_loss,mean_difference,-0.1889717336539888,0.0564670021264319,-0.299645024136742,-0.0782984431712356,0.0008181301050564,,,,,,,970.0,,,2865.0,,,2156.0,,,-0.0615288518308707,0.0183855529077819,-0.097563873365979,-0.0254938302957624,,,,,,,,,,,,
elsa,comparable_22_30_months,word_recall_change,full,mutually_adjusted_components,core,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27020,8207,21,21,,PASS,,,,,work_loss,mean_difference,-0.1001530489598231,0.0640916163537521,-0.2257703087241356,0.0254642108044894,0.1181338956393524,,,,,,,970.0,,,2865.0,,,2156.0,,,-0.032609650082071,0.0208681133944171,-0.0735104007604264,0.0082911005962844,,,,,,,,,,,,
elsa,all_primary_wave_intervals,incident_diabetes,basic,any_withdrawal,core,PASS_BASELINE_FREE_RISK_SET,30649,8617,14,14,559.0,PASS,6193.0,141.0,6052.0,,any_withdrawal,risk_ratio,1.5583137789666592,0.0993689477479784,1.2825429245910986,1.893380554488307,8.036291863450692e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,all_primary_wave_intervals,incident_diabetes,basic,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,30649,8617,15,15,559.0,PASS,,,,,loss_1,risk_ratio,1.4283287703012577,0.1053308093207478,1.161904507929582,1.7558440148456211,0.0007127610392775,5785.0,121.0,5664.0,408.0,20.0,388.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,all_primary_wave_intervals,incident_diabetes,basic,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,30649,8617,15,15,559.0,PASS,,,,,loss_2plus,risk_ratio,3.885007007189436,0.2288046111121729,2.48103544253929,6.08345982774972,3.004175211712589e-09,5785.0,121.0,5664.0,408.0,20.0,388.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,all_primary_wave_intervals,incident_diabetes,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,30649,8617,16,16,559.0,PASS,,,,,alcohol_loss,risk_ratio,1.8069695895438675,0.1812996521007625,1.26656738368454,2.577943455355527,0.0011008853111652,,,,,,,990.0,32.0,958.0,3147.0,84.0,3063.0,2473.0,46.0,2427.0,,,,,,,,,,,,,,,,
elsa,all_primary_wave_intervals,incident_diabetes,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,30649,8617,16,16,559.0,PASS,,,,,activity_loss,risk_ratio,1.6745558806362428,0.118828902428849,1.326637592447963,2.1137177276871224,1.4341021054929471e-05,,,,,,,990.0,32.0,958.0,3147.0,84.0,3063.0,2473.0,46.0,2427.0,,,,,,,,,,,,,,,,
elsa,all_primary_wave_intervals,incident_diabetes,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,30649,8617,16,16,559.0,PASS,,,,,work_loss,risk_ratio,1.3857009802448617,0.1696149036988378,0.9937864166811252,1.932172924101952,0.0544529006372346,,,,,,,990.0,32.0,958.0,3147.0,84.0,3063.0,2473.0,46.0,2427.0,,,,,,,,,,,,,,,,
elsa,all_primary_wave_intervals,incident_diabetes,full,any_withdrawal,core,PASS_BASELINE_FREE_RISK_SET,27603,7867,19,19,502.0,PASS,5547.0,125.0,5422.0,,any_withdrawal,risk_ratio,1.3005097503014749,0.1061635193378172,1.0562021837611717,1.6013275077753932,0.0133230578608064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,all_primary_wave_intervals,incident_diabetes,full,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,27603,7867,20,20,502.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,,,,5185.0,106.0,5079.0,362.0,19.0,343.0,,,,,,,,,,,,,,,,,,,,,,,,,
elsa,all_primary_wave_intervals,incident_diabetes,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,27603,7867,21,21,502.0,PASS,,,,,alcohol_loss,risk_ratio,1.5697598773046504,0.1914638208326824,1.078596296283373,2.2845860688437973,0.0185161030200146,,,,,,,891.0,29.0,862.0,2791.0,74.0,2717.0,2236.0,42.0,2194.0,,,,,,,,,,,,,,,,
elsa,all_primary_wave_intervals,incident_diabetes,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,27603,7867,21,21,502.0,PASS,,,,,activity_loss,risk_ratio,1.387682629153768,0.1280277139165083,1.0797240230758398,1.7834771090573902,0.0104944822377544,,,,,,,891.0,29.0,862.0,2791.0,74.0,2717.0,2236.0,42.0,2194.0,,,,,,,,,,,,,,,,
